NAME,population_total,white/non_hispanic,gini_index,median_income,poverty_denominator,poverty_count,transit_commuters,state,county,tract,GEOID,year,%_white_nonhisp,poverty_rate
Census Tract 428; San Francisco County; California,2348.0,1350.0,0.5597,250001.0,2348.0,78.0,63.0,06,075,042800,06075042800,2022,0.5749574105621805,0.03321976149914821
Census Tract 451; San Francisco County; California,4838.0,2595.0,0.3937,190389.0,4722.0,298.0,675.0,06,075,045100,06075045100,2022,0.5363786688714345,0.06310885218127912
Census Tract 452.01; San Francisco County; California,3104.0,1203.0,0.5122,139659.0,3093.0,89.0,529.0,06,075,045201,06075045201,2022,0.38756443298969073,0.028774652440995797
Census Tract 452.02; San Francisco County; California,3358.0,1816.0,0.44,154375.0,3358.0,336.0,466.0,06,075,045202,06075045202,2022,0.5407980941036331,0.10005955926146516
Census Tract 476; San Francisco County; California,5121.0,1832.0,0.4452,169563.0,5121.0,132.0,677.0,06,075,047600,06075047600,2022,0.357742628392892,0.025776215582893967
Census Tract 477.01; San Francisco County; California,4848.0,1573.0,0.5193,125658.0,4848.0,587.0,629.0,06,075,047701,06075047701,2022,0.32446369636963696,0.12108085808580858
Census Tract 477.02; San Francisco County; California,3654.0,1527.0,0.4667,114892.0,3642.0,334.0,309.0,06,075,047702,06075047702,2022,0.4178981937602627,0.09170785282811642
Census Tract 478.01; San Francisco County; California,4613.0,1792.0,0.4418,163178.0,4589.0,256.0,746.0,06,075,047801,06075047801,2022,0.3884673748103187,0.05578557419917193
Census Tract 478.02; San Francisco County; California,3664.0,1513.0,0.5173,125682.0,3664.0,301.0,520.0,06,075,047802,06075047802,2022,0.41293668122270744,0.08215065502183407
Census Tract 479.02; San Francisco County; California,3350.0,1393.0,0.4612,126944.0,3350.0,194.0,244.0,06,075,047902,06075047902,2022,0.41582089552238805,0.05791044776119403
Census Tract 479.03; San Francisco County; California,3981.0,1666.0,0.4582,147768.0,3981.0,639.0,331.0,06,075,047903,06075047903,2022,0.418487817131374,0.16051243406179352
Census Tract 479.04; San Francisco County; California,3145.0,1799.0,0.4973,84880.0,3140.0,493.0,353.0,06,075,047904,06075047904,2022,0.5720190779014308,0.15700636942675159
Census Tract 601; San Francisco County; California,3952.0,2210.0,0.3956,236445.0,3951.0,95.0,332.0,06,075,060100,06075060100,2022,0.5592105263157895,0.0240445456846368
Census Tract 604; San Francisco County; California,1866.0,612.0,0.5607,99556.0,1866.0,122.0,82.0,06,075,060400,06075060400,2022,0.3279742765273312,0.06538049303322616
Census Tract 605.02; San Francisco County; California,3361.0,153.0,0.5731,37891.0,3342.0,969.0,321.0,06,075,060502,06075060502,2022,0.04552216602201726,0.28994614003590663
Census Tract 607.01; San Francisco County; California,7879.0,1713.0,0.4961,222692.0,7527.0,334.0,1113.0,06,075,060701,06075060701,2022,0.21741337733214874,0.04437358841503919
Census Tract 607.02; San Francisco County; California,1945.0,918.0,0.479,141333.0,1903.0,272.0,230.0,06,075,060702,06075060702,2022,0.4719794344473008,0.14293221229637415
Census Tract 607.03; San Francisco County; California,6256.0,2740.0,0.4192,235371.0,6056.0,414.0,706.0,06,075,060703,06075060703,2022,0.43797953964194375,0.06836195508586526
Census Tract 610; San Francisco County; California,4890.0,552.0,0.486,107882.0,4890.0,320.0,281.0,06,075,061000,06075061000,2022,0.11288343558282209,0.065439672801636
Census Tract 611.01; San Francisco County; California,1861.0,45.0,0.7716,19531.0,1861.0,658.0,152.0,06,075,061101,06075061101,2022,0.02418054809242343,0.353573347662547
Census Tract 611.02; San Francisco County; California,2393.0,0.0,0.5351,27450.0,2393.0,739.0,193.0,06,075,061102,06075061102,2022,0.0,0.30881738403677395
Census Tract 612; San Francisco County; California,4006.0,397.0,0.51,107652.0,4003.0,312.0,621.0,06,075,061200,06075061200,2022,0.09910134797803295,0.0779415438421184
Census Tract 614.01; San Francisco County; California,2989.0,1581.0,0.5244,139038.0,2989.0,284.0,265.0,06,075,061401,06075061401,2022,0.5289394446303112,0.09501505520240883
Census Tract 614.02; San Francisco County; California,2331.0,1187.0,0.4267,174675.0,2317.0,47.0,222.0,06,075,061402,06075061402,2022,0.5092235092235092,0.02028485110056107
Census Tract 615.01; San Francisco County; California,1656.0,767.0,0.5303,239147.0,1647.0,215.0,103.0,06,075,061501,06075061501,2022,0.46316425120772947,0.1305403764420158
Census Tract 615.02; San Francisco County; California,1901.0,1312.0,0.4808,93403.0,1901.0,269.0,384.0,06,075,061502,06075061502,2022,0.690163072067333,0.14150447133087848
Census Tract 615.03; San Francisco County; California,3205.0,1271.0,0.4267,221781.0,3205.0,222.0,309.0,06,075,061503,06075061503,2022,0.39656786271450856,0.06926677067082683
Census Tract 615.04; San Francisco County; California,1567.0,433.0,0.4344,247063.0,1453.0,13.0,108.0,06,075,061504,06075061504,2022,0.2763241863433312,0.008947006194081212
Census Tract 615.05; San Francisco County; California,1061.0,317.0,0.3824,250001.0,1061.0,9.0,110.0,06,075,061505,06075061505,2022,0.2987747408105561,0.008482563619227144
Census Tract 615.06; San Francisco County; California,4541.0,1721.0,0.3651,250001.0,4541.0,179.0,323.0,06,075,061506,06075061506,2022,0.3789914115833517,0.0394186302576525
Census Tract 615.07; San Francisco County; California,1772.0,374.0,0.4871,118370.0,1761.0,57.0,381.0,06,075,061507,06075061507,2022,0.2110609480812641,0.03236797274275979
Census Tract 615.08; San Francisco County; California,2222.0,945.0,0.4468,171915.0,2222.0,253.0,331.0,06,075,061508,06075061508,2022,0.42529252925292527,0.11386138613861387
Census Tract 101.01; San Francisco County; California,2004.0,770.0,0.4995,101974.0,2004.0,197.0,280.0,06,075,010101,06075010101,2023,0.3842315369261477,0.09830339321357286
Census Tract 101.02; San Francisco County; California,1795.0,554.0,0.5831,108417.0,1795.0,213.0,186.0,06,075,010102,06075010102,2023,0.3086350974930362,0.11866295264623955
Census Tract 102.01; San Francisco County; California,2608.0,1762.0,0.5639,160221.0,2608.0,159.0,222.0,06,075,010201,06075010201,2023,0.6756134969325154,0.06096625766871166
Census Tract 102.02; San Francisco County; California,1761.0,1179.0,0.5813,206484.0,1753.0,125.0,179.0,06,075,010202,06075010202,2023,0.6695059625212947,0.0713063320022818
Census Tract 103; San Francisco County; California,3791.0,2258.0,0.4472,158973.0,3791.0,313.0,223.0,06,075,010300,06075010300,2023,0.5956212081245054,0.08256396729095225
Census Tract 104.01; San Francisco County; California,2393.0,1290.0,0.4834,207500.0,2393.0,294.0,34.0,06,075,010401,06075010401,2023,0.5390722941913916,0.1228583368157125
Census Tract 104.02; San Francisco County; California,2012.0,1130.0,0.5223,158500.0,2012.0,56.0,140.0,06,075,010402,06075010402,2023,0.5616302186878728,0.027833001988071572
Census Tract 105; San Francisco County; California,3177.0,1352.0,0.4929,171667.0,3177.0,216.0,294.0,06,075,010500,06075010500,2023,0.4255587031790998,0.0679886685552408
Census Tract 106; San Francisco County; California,3293.0,893.0,0.5303,86111.0,3293.0,387.0,545.0,06,075,010600,06075010600,2023,0.27118129365320376,0.11752201639842089
Census Tract 107.01; San Francisco County; California,3280.0,160.0,0.5779,27531.0,3280.0,955.0,578.0,06,075,010701,06075010701,2023,0.04878048780487805,0.29115853658536583
Census Tract 107.02; San Francisco County; California,1380.0,348.0,0.6531,80472.0,1380.0,381.0,185.0,06,075,010702,06075010702,2023,0.25217391304347825,0.27608695652173915
Census Tract 108; San Francisco County; California,4334.0,2012.0,0.509,150298.0,4334.0,464.0,599.0,06,075,010800,06075010800,2023,0.4642362713428703,0.1070604522381172
Census Tract 109.01; San Francisco County; California,2069.0,1234.0,0.4347,190139.0,2069.0,53.0,393.0,06,075,010901,06075010901,2023,0.5964233929434509,0.025616239729337846
Census Tract 109.02; San Francisco County; California,2568.0,1591.0,0.5065,141591.0,2568.0,313.0,236.0,06,075,010902,06075010902,2023,0.6195482866043613,0.12188473520249221
Census Tract 110.01; San Francisco County; California,2327.0,1468.0,0.5452,117750.0,2327.0,350.0,384.0,06,075,011001,06075011001,2023,0.6308551783412119,0.15040825096691018
Census Tract 110.02; San Francisco County; California,1755.0,686.0,0.4316,155575.0,1755.0,110.0,202.0,06,075,011002,06075011002,2023,0.3908831908831909,0.06267806267806268
Census Tract 111.01; San Francisco County; California,2470.0,1100.0,0.4769,112418.0,2470.0,264.0,412.0,06,075,011101,06075011101,2023,0.44534412955465585,0.10688259109311742
Census Tract 111.02; San Francisco County; California,2205.0,715.0,0.4587,101976.0,2090.0,208.0,361.0,06,075,011102,06075011102,2023,0.3242630385487528,0.09952153110047847
Census Tract 112; San Francisco County; California,2678.0,1348.0,0.5345,118347.0,2678.0,356.0,260.0,06,075,011200,06075011200,2023,0.5033607169529499,0.13293502613890965
Census Tract 113; San Francisco County; California,2518.0,488.0,0.5957,35507.0,2481.0,737.0,212.0,06,075,011300,06075011300,2023,0.1938046068308181,0.29705763804917373
Census Tract 117; San Francisco County; California,1947.0,825.0,0.561,51964.0,1905.0,405.0,193.0,06,075,011700,06075011700,2023,0.423728813559322,0.2125984251968504
Census Tract 118; San Francisco County; California,1635.0,122.0,0.5004,43833.0,1635.0,499.0,214.0,06,075,011800,06075011800,2023,0.0746177370030581,0.3051987767584098
Census Tract 119.01; San Francisco County; California,2084.0,846.0,0.4736,101827.0,1930.0,164.0,316.0,06,075,011901,06075011901,2023,0.4059500959692898,0.0849740932642487
Census Tract 119.02; San Francisco County; California,2732.0,1138.0,0.4909,77241.0,2732.0,184.0,288.0,06,075,011902,06075011902,2023,0.41654465592972184,0.06734992679355783
Census Tract 120.01; San Francisco County; California,1738.0,660.0,0.4121,91040.0,1713.0,144.0,133.0,06,075,012001,06075012001,2023,0.379746835443038,0.0840630472854641
Census Tract 120.02; San Francisco County; California,2035.0,529.0,0.5351,71619.0,2035.0,345.0,279.0,06,075,012002,06075012002,2023,0.2599508599508599,0.16953316953316952
Census Tract 121; San Francisco County; California,3250.0,1425.0,0.4549,92059.0,2840.0,381.0,513.0,06,075,012100,06075012100,2023,0.43846153846153846,0.13415492957746478
Census Tract 122.02; San Francisco County; California,3017.0,1104.0,0.5617,54650.0,3017.0,864.0,348.0,06,075,012202,06075012202,2023,0.3659264169705005,0.2863771958899569
Census Tract 122.03; San Francisco County; California,1895.0,1075.0,0.5953,22982.0,1808.0,1032.0,264.0,06,075,012203,06075012203,2023,0.5672823218997362,0.5707964601769911
Census Tract 122.04; San Francisco County; California,2389.0,1003.0,0.4866,65217.0,2389.0,282.0,316.0,06,075,012204,06075012204,2023,0.4198409376308079,0.11804102134784429
Census Tract 123.01; San Francisco County; California,1766.0,657.0,0.5331,24284.0,1766.0,690.0,229.0,06,075,012301,06075012301,2023,0.37202718006795016,0.39071347678369195
Census Tract 123.02; San Francisco County; California,2586.0,1064.0,0.5656,55741.0,2569.0,580.0,328.0,06,075,012302,06075012302,2023,0.411446249033256,0.22576878162709224
Census Tract 124.03; San Francisco County; California,2696.0,254.0,0.6223,46185.0,2674.0,468.0,555.0,06,075,012403,06075012403,2023,0.09421364985163205,0.175018698578908
Census Tract 124.04; San Francisco County; California,2587.0,783.0,0.4473,35074.0,2587.0,828.0,497.0,06,075,012404,06075012404,2023,0.302667182064167,0.32006184770003865
Census Tract 124.05; San Francisco County; California,3878.0,1337.0,0.4514,107311.0,3670.0,425.0,663.0,06,075,012405,06075012405,2023,0.3447653429602888,0.11580381471389646
Census Tract 124.06; San Francisco County; California,1358.0,509.0,0.5476,26132.0,1358.0,462.0,135.0,06,075,012406,06075012406,2023,0.3748159057437408,0.3402061855670103
Census Tract 125.02; San Francisco County; California,4689.0,888.0,0.5186,19128.0,4608.0,1466.0,647.0,06,075,012502,06075012502,2023,0.18937939859245043,0.3181423611111111
Census Tract 125.03; San Francisco County; California,4497.0,1031.0,0.4559,47301.0,4433.0,1157.0,633.0,06,075,012503,06075012503,2023,0.22926395374694242,0.26099706744868034
Census Tract 125.04; San Francisco County; California,651.0,49.0,0.5314,22639.0,651.0,160.0,160.0,06,075,012504,06075012504,2023,0.07526881720430108,0.2457757296466974
Census Tract 126.01; San Francisco County; California,2045.0,1370.0,0.4459,176750.0,2045.0,61.0,407.0,06,075,012601,06075012601,2023,0.6699266503667481,0.02982885085574572
Census Tract 126.02; San Francisco County; California,2956.0,2304.0,0.4338,237917.0,2956.0,198.0,511.0,06,075,012602,06075012602,2023,0.7794316644113667,0.06698240866035182
Census Tract 127; San Francisco County; California,3973.0,3180.0,0.4748,250001.0,3973.0,251.0,368.0,06,075,012700,06075012700,2023,0.8004027183488548,0.063176440976592
Census Tract 128.01; San Francisco County; California,2547.0,1817.0,0.5602,236553.0,2547.0,134.0,152.0,06,075,012801,06075012801,2023,0.7133882999607382,0.05261091480172752
Census Tract 128.02; San Francisco County; California,2035.0,1433.0,0.3795,250001.0,2035.0,78.0,265.0,06,075,012802,06075012802,2023,0.7041769041769042,0.03832923832923833
Census Tract 129.01; San Francisco County; California,2887.0,1928.0,0.4145,231841.0,2879.0,75.0,438.0,06,075,012901,06075012901,2023,0.6678212677519917,0.02605071205279611
Census Tract 129.02; San Francisco County; California,2735.0,1908.0,0.3451,210921.0,2671.0,15.0,489.0,06,075,012902,06075012902,2023,0.6976234003656308,0.005615874204417821
Census Tract 130.01; San Francisco County; California,1770.0,1435.0,0.4321,127031.0,1770.0,128.0,276.0,06,075,013001,06075013001,2023,0.8107344632768362,0.07231638418079096
Census Tract 130.02; San Francisco County; California,2785.0,1896.0,0.4293,238008.0,2785.0,141.0,358.0,06,075,013002,06075013002,2023,0.680789946140036,0.05062836624775584
Census Tract 131.01; San Francisco County; California,3935.0,2568.0,0.4088,206518.0,3873.0,171.0,380.0,06,075,013101,06075013101,2023,0.6526048284625159,0.044151820294345466
Census Tract 131.02; San Francisco County; California,2725.0,1778.0,0.4903,250001.0,2680.0,32.0,292.0,06,075,013102,06075013102,2023,0.6524770642201835,0.011940298507462687
Census Tract 132; San Francisco County; California,3721.0,2376.0,0.5458,205265.0,3706.0,288.0,201.0,06,075,013200,06075013200,2023,0.6385380274119861,0.07771181867242309
Census Tract 133; San Francisco County; California,4160.0,2835.0,0.6034,177898.0,4141.0,261.0,373.0,06,075,013300,06075013300,2023,0.6814903846153846,0.06302825404491669
Census Tract 134.01; San Francisco County; California,1456.0,884.0,0.4404,208608.0,1414.0,88.0,212.0,06,075,013401,06075013401,2023,0.6071428571428571,0.06223479490806223
Census Tract 134.02; San Francisco County; California,2302.0,1549.0,0.4626,170190.0,2302.0,3.0,253.0,06,075,013402,06075013402,2023,0.6728931364031278,0.0013032145960034753
Census Tract 135; San Francisco County; California,2544.0,1856.0,0.4707,182241.0,2544.0,101.0,296.0,06,075,013500,06075013500,2023,0.7295597484276729,0.03970125786163522
Census Tract 151; San Francisco County; California,2840.0,1312.0,0.4739,170568.0,2812.0,305.0,476.0,06,075,015100,06075015100,2023,0.4619718309859155,0.10846372688477951
Census Tract 152.01; San Francisco County; California,1532.0,840.0,0.4473,113450.0,1530.0,172.0,199.0,06,075,015201,06075015201,2023,0.5483028720626631,0.11241830065359477
Census Tract 152.02; San Francisco County; California,2334.0,1161.0,0.5362,177533.0,2244.0,109.0,257.0,06,075,015202,06075015202,2023,0.4974293059125964,0.04857397504456328
Census Tract 153; San Francisco County; California,2427.0,1525.0,0.5124,215417.0,2308.0,192.0,364.0,06,075,015300,06075015300,2023,0.6283477544293367,0.0831889081455806
Census Tract 154.01; San Francisco County; California,3035.0,1568.0,0.465,173409.0,2995.0,142.0,479.0,06,075,015401,06075015401,2023,0.5166392092257002,0.04741235392320534
Census Tract 154.02; San Francisco County; California,2747.0,1669.0,0.5008,207292.0,2747.0,0.0,349.0,06,075,015402,06075015402,2023,0.6075718966144885,0.0
Census Tract 155; San Francisco County; California,3936.0,1570.0,0.5601,95909.0,3825.0,787.0,477.0,06,075,015500,06075015500,2023,0.3988821138211382,0.2057516339869281
Census Tract 156; San Francisco County; California,2927.0,1115.0,0.5124,89792.0,2927.0,510.0,404.0,06,075,015600,06075015600,2023,0.38093611206012984,0.1742398360095661
Census Tract 157.01; San Francisco County; California,4958.0,2163.0,0.4635,156581.0,3052.0,470.0,823.0,06,075,015701,06075015701,2023,0.436264622831787,0.15399737876802097
Census Tract 157.02; San Francisco County; California,3109.0,1683.0,0.4249,211641.0,3102.0,187.0,453.0,06,075,015702,06075015702,2023,0.5413316178835639,0.06028368794326241
Census Tract 158.01; San Francisco County; California,3220.0,1333.0,0.4913,149643.0,3220.0,481.0,497.0,06,075,015801,06075015801,2023,0.4139751552795031,0.14937888198757765
Census Tract 158.02; San Francisco County; California,3163.0,1562.0,0.5259,142700.0,3163.0,596.0,519.0,06,075,015802,06075015802,2023,0.4938349668036674,0.1884287069238065
Census Tract 159; San Francisco County; California,4876.0,1650.0,0.5232,83162.0,4778.0,818.0,554.0,06,075,015900,06075015900,2023,0.3383921246923708,0.17120133947258268
Census Tract 160; San Francisco County; California,2725.0,934.0,0.5335,141304.0,2725.0,579.0,274.0,06,075,016000,06075016000,2023,0.34275229357798165,0.21247706422018348
Census Tract 161.01; San Francisco County; California,2444.0,1017.0,0.5985,-666666666.0,2444.0,688.0,311.0,06,075,016101,06075016101,2023,0.41612111292962356,0.281505728314239
Census Tract 161.02; San Francisco County; California,2798.0,348.0,0.4835,-666666666.0,2798.0,991.0,446.0,06,075,016102,06075016102,2023,0.12437455325232309,0.3541815582558971
Census Tract 162; San Francisco County; California,3198.0,1424.0,0.4886,125913.0,3198.0,414.0,430.0,06,075,016200,06075016200,2023,0.4452782989368355,0.1294559099437148
Census Tract 163; San Francisco County; California,3794.0,2172.0,0.5251,101964.0,3728.0,477.0,599.0,06,075,016300,06075016300,2023,0.5724828676858197,0.12795064377682402
Census Tract 164; San Francisco County; California,3481.0,2209.0,0.47,183281.0,3306.0,289.0,689.0,06,075,016400,06075016400,2023,0.6345877621373168,0.08741681790683606
Census Tract 165; San Francisco County; California,5393.0,3650.0,0.4305,180152.0,5283.0,697.0,759.0,06,075,016500,06075016500,2023,0.6768032634897089,0.13193261404505016
Census Tract 166.01; San Francisco County; California,3027.0,2136.0,0.474,146691.0,3011.0,465.0,493.0,06,075,016601,06075016601,2023,0.7056491575817642,0.154433742942544
Census Tract 166.02; San Francisco County; California,1986.0,1339.0,0.4622,218394.0,1986.0,68.0,366.0,06,075,016602,06075016602,2023,0.6742195367573011,0.03423967774420947
Census Tract 167; San Francisco County; California,5092.0,3261.0,0.3997,246989.0,5088.0,148.0,1120.0,06,075,016700,06075016700,2023,0.6404163393558523,0.02908805031446541
Census Tract 168.01; San Francisco County; California,4013.0,1735.0,0.4902,148173.0,3993.0,257.0,1189.0,06,075,016801,06075016801,2023,0.43234487914278596,0.0643626346105685
Census Tract 168.02; San Francisco County; California,3754.0,1881.0,0.5317,109107.0,3730.0,538.0,694.0,06,075,016802,06075016802,2023,0.5010655301012253,0.14423592493297588
Census Tract 169; San Francisco County; California,2890.0,1946.0,0.5148,174545.0,2881.0,311.0,629.0,06,075,016900,06075016900,2023,0.673356401384083,0.10794862894828185
Census Tract 170; San Francisco County; California,4016.0,2808.0,0.4441,240556.0,4016.0,294.0,669.0,06,075,017000,06075017000,2023,0.6992031872509961,0.07320717131474104
Census Tract 171.01; San Francisco County; California,4125.0,2782.0,0.456,200357.0,3933.0,194.0,543.0,06,075,017101,06075017101,2023,0.6744242424242424,0.049326214085939485
Census Tract 171.02; San Francisco County; California,3550.0,2544.0,0.4805,176304.0,3518.0,268.0,480.0,06,075,017102,06075017102,2023,0.7166197183098592,0.07617964752700399
Census Tract 176.02; San Francisco County; California,3251.0,760.0,0.5599,83468.0,3251.0,675.0,305.0,06,075,017602,06075017602,2023,0.2337742233159028,0.20762842202399262
Census Tract 176.03; San Francisco County; California,4527.0,1460.0,0.4526,132600.0,4475.0,910.0,696.0,06,075,017603,06075017603,2023,0.3225093881157499,0.20335195530726258
Census Tract 176.04; San Francisco County; California,3720.0,918.0,0.4803,106438.0,3720.0,804.0,810.0,06,075,017604,06075017604,2023,0.2467741935483871,0.2161290322580645
Census Tract 177; San Francisco County; California,2360.0,1005.0,0.4759,178125.0,2360.0,170.0,470.0,06,075,017700,06075017700,2023,0.4258474576271186,0.07203389830508475
Census Tract 178.01; San Francisco County; California,3335.0,533.0,0.6026,31215.0,3335.0,735.0,153.0,06,075,017801,06075017801,2023,0.15982008995502248,0.22038980509745126
Census Tract 178.03; San Francisco County; California,2318.0,733.0,0.5884,126319.0,2269.0,492.0,226.0,06,075,017803,06075017803,2023,0.31622088006902505,0.21683561040105773
Census Tract 178.04; San Francisco County; California,3911.0,1153.0,0.4571,138561.0,3885.0,773.0,480.0,06,075,017804,06075017804,2023,0.2948095116338532,0.19897039897039898
Census Tract 179.03; San Francisco County; California,2829.0,838.0,0.5215,91750.0,2750.0,1064.0,472.0,06,075,017903,06075017903,2023,0.2962177447861435,0.3869090909090909
Census Tract 180; San Francisco County; California,3636.0,1122.0,0.4854,209083.0,3452.0,570.0,370.0,06,075,018000,06075018000,2023,0.3085808580858086,0.16512166859791425
Census Tract 201.01; San Francisco County; California,4221.0,1397.0,0.5196,140132.0,4221.0,633.0,644.0,06,075,020101,06075020101,2023,0.33096422648661455,0.1499644633972992
Census Tract 201.02; San Francisco County; California,3627.0,999.0,0.5023,108095.0,3627.0,889.0,576.0,06,075,020102,06075020102,2023,0.27543424317617865,0.2451061483319548
Census Tract 202.01; San Francisco County; California,1847.0,852.0,0.5617,-666666666.0,1847.0,256.0,361.0,06,075,020201,06075020201,2023,0.46128857606930157,0.13860314022739578
Census Tract 202.02; San Francisco County; California,3929.0,1798.0,0.4493,166932.0,3929.0,529.0,622.0,06,075,020202,06075020202,2023,0.45762280478493256,0.13463985747009416
Census Tract 203; San Francisco County; California,3372.0,2082.0,0.4237,179313.0,3372.0,236.0,477.0,06,075,020300,06075020300,2023,0.6174377224199288,0.06998813760379596
Census Tract 204.01; San Francisco County; California,3409.0,2118.0,0.4705,190966.0,3388.0,228.0,690.0,06,075,020401,06075020401,2023,0.6212965679084775,0.06729634002361275
Census Tract 204.02; San Francisco County; California,4083.0,2525.0,0.4432,158451.0,4083.0,355.0,562.0,06,075,020402,06075020402,2023,0.618417830026941,0.08694587313250061
Census Tract 205; San Francisco County; California,2895.0,2112.0,0.4843,248571.0,2857.0,140.0,461.0,06,075,020500,06075020500,2023,0.7295336787564767,0.049002450122506126
Census Tract 206.01; San Francisco County; California,3073.0,1859.0,0.5124,182465.0,3073.0,209.0,651.0,06,075,020601,06075020601,2023,0.6049463065408396,0.0680117149365441
Census Tract 206.02; San Francisco County; California,2369.0,1672.0,0.4537,204044.0,2369.0,148.0,209.0,06,075,020602,06075020602,2023,0.7057830308146897,0.06247361756015196
Census Tract 207.01; San Francisco County; California,3032.0,1854.0,0.382,217386.0,3032.0,239.0,625.0,06,075,020701,06075020701,2023,0.6114775725593667,0.07882585751978892
Census Tract 207.02; San Francisco County; California,2046.0,1162.0,0.5246,148898.0,2035.0,338.0,341.0,06,075,020702,06075020702,2023,0.5679374389051809,0.16609336609336608
Census Tract 208.01; San Francisco County; California,3732.0,1031.0,0.5137,103997.0,3715.0,282.0,706.0,06,075,020801,06075020801,2023,0.2762593783494105,0.0759084791386272
Census Tract 208.02; San Francisco County; California,2274.0,644.0,0.4704,117000.0,2274.0,342.0,721.0,06,075,020802,06075020802,2023,0.2832014072119613,0.1503957783641161
Census Tract 209; San Francisco County; California,3644.0,1212.0,0.5407,94360.0,3634.0,495.0,928.0,06,075,020900,06075020900,2023,0.33260153677277715,0.13621353880022014
Census Tract 210; San Francisco County; California,3739.0,2300.0,0.5031,157027.0,3739.0,366.0,562.0,06,075,021000,06075021000,2023,0.6151377373629313,0.09788713559775342
Census Tract 211; San Francisco County; California,4054.0,2708.0,0.4841,244813.0,4054.0,103.0,688.0,06,075,021100,06075021100,2023,0.6679822397631968,0.025407005426739022
Census Tract 212; San Francisco County; California,3052.0,1727.0,0.5178,195714.0,3046.0,165.0,319.0,06,075,021200,06075021200,2023,0.5658584534731324,0.05416940249507551
Census Tract 213; San Francisco County; California,2948.0,1976.0,0.4587,216944.0,2948.0,94.0,240.0,06,075,021300,06075021300,2023,0.6702849389416553,0.03188602442333786
Census Tract 214; San Francisco County; California,3522.0,2439.0,0.4934,228056.0,3522.0,246.0,321.0,06,075,021400,06075021400,2023,0.692504258943782,0.06984667802385008
Census Tract 215; San Francisco County; California,5341.0,2606.0,0.4669,176417.0,5341.0,231.0,1166.0,06,075,021500,06075021500,2023,0.48792360981089683,0.04325032765399738
Census Tract 216; San Francisco County; California,4417.0,2272.0,0.4533,237909.0,4417.0,148.0,333.0,06,075,021600,06075021600,2023,0.5143762734887933,0.03350690513923477
Census Tract 217; San Francisco County; California,4459.0,2205.0,0.5077,139722.0,4430.0,297.0,390.0,06,075,021700,06075021700,2023,0.4945054945054945,0.06704288939051918
Census Tract 218; San Francisco County; California,3999.0,2425.0,0.4332,222891.0,3999.0,99.0,365.0,06,075,021800,06075021800,2023,0.6064016004001,0.024756189047261814
Census Tract 226; San Francisco County; California,4210.0,1809.0,0.3911,243007.0,3970.0,32.0,571.0,06,075,022600,06075022600,2023,0.4296912114014252,0.008060453400503778
Census Tract 227.02; San Francisco County; California,2017.0,1024.0,0.3977,250001.0,2008.0,150.0,150.0,06,075,022702,06075022702,2023,0.5076846802181457,0.07470119521912351
Census Tract 227.04; San Francisco County; California,3982.0,1977.0,0.4401,240000.0,3982.0,406.0,182.0,06,075,022704,06075022704,2023,0.4964841788046208,0.10195881466599699
Census Tract 228.01; San Francisco County; California,4755.0,1767.0,0.5392,143531.0,4708.0,606.0,473.0,06,075,022801,06075022801,2023,0.37160883280757095,0.12871707731520815
Census Tract 228.02; San Francisco County; California,2236.0,1005.0,0.5183,137969.0,1923.0,273.0,205.0,06,075,022802,06075022802,2023,0.4494633273703041,0.1419656786271451
Census Tract 228.03; San Francisco County; California,4098.0,1341.0,0.4496,158545.0,4073.0,665.0,470.0,06,075,022803,06075022803,2023,0.32723279648609077,0.1632703167198625
Census Tract 229.01; San Francisco County; California,4197.0,1093.0,0.5323,94214.0,4197.0,355.0,621.0,06,075,022901,06075022901,2023,0.2604241124612819,0.08458422682868716
Census Tract 229.02; San Francisco County; California,2019.0,653.0,0.47,199671.0,2019.0,192.0,261.0,06,075,022902,06075022902,2023,0.3234274393263992,0.0950965824665676
Census Tract 229.03; San Francisco County; California,2675.0,1092.0,0.4526,201250.0,2675.0,133.0,402.0,06,075,022903,06075022903,2023,0.40822429906542057,0.0497196261682243
Census Tract 230.01; San Francisco County; California,5576.0,446.0,0.3637,140179.0,5556.0,807.0,666.0,06,075,023001,06075023001,2023,0.07998565279770445,0.14524838012958963
Census Tract 230.03; San Francisco County; California,4025.0,418.0,0.5206,118889.0,4011.0,206.0,261.0,06,075,023003,06075023003,2023,0.10385093167701863,0.05135876340064822
Census Tract 231.02; San Francisco County; California,3411.0,79.0,0.5958,46331.0,3411.0,724.0,440.0,06,075,023102,06075023102,2023,0.02316036352975667,0.21225447082966872
Census Tract 231.03; San Francisco County; California,4512.0,0.0,0.4216,28393.0,4512.0,1838.0,253.0,06,075,023103,06075023103,2023,0.0,0.4073581560283688
Census Tract 232; San Francisco County; California,4214.0,322.0,0.486,111597.0,4189.0,331.0,383.0,06,075,023200,06075023200,2023,0.07641196013289037,0.07901647171162568
Census Tract 233; San Francisco County; California,3934.0,296.0,0.4979,92574.0,3934.0,714.0,477.0,06,075,023300,06075023300,2023,0.07524148449415353,0.18149466192170818
Census Tract 234; San Francisco County; California,3811.0,341.0,0.5144,80788.0,3767.0,965.0,375.0,06,075,023400,06075023400,2023,0.08947782734190501,0.25617202017520574
Census Tract 251; San Francisco County; California,3342.0,1793.0,0.4925,139600.0,3329.0,355.0,201.0,06,075,025100,06075025100,2023,0.5365050867743866,0.10663863021928507
